1 22025.5
10 1.18374
20 0.00346632
30 2.50995e-07
40 7.34196e-13
50 1.49257e-16
60 1.49257e-16
70 1.49257e-16
80 1.49257e-16
90 1.49257e-16
100 1.49257e-16
110 1.49257e-16
120 1.49257e-16
130 1.49257e-16
140 1.49257e-16
150 1.49257e-16
160 1.49257e-16
170 1.49257e-16
180 1.49257e-16
190 1.49257e-16
200 1.49257e-16
210 1.49257e-16
220 1.49257e-16
230 1.49257e-16
240 1.49257e-16
250 1.49257e-16
260 1.49257e-16
270 1.49257e-16
280 1.49257e-16
290 1.49257e-16
300 1.49257e-16
310 1.49257e-16
320 1.49257e-16
330 1.49257e-16
340 1.49257e-16
350 1.49257e-16
360 1.49257e-16
370 1.49257e-16
380 1.49257e-16
390 1.49257e-16
400 1.49257e-16
410 1.49257e-16
420 1.49257e-16
430 1.49257e-16
440 1.49257e-16
450 1.49257e-16
460 1.49257e-16
470 1.49257e-16
480 1.49257e-16
490 1.49257e-16
500 1.49257e-16
510 1.49257e-16
520 1.49257e-16
530 1.49257e-16
540 1.49257e-16
550 1.49257e-16
560 1.49257e-16
570 1.49257e-16
580 1.49257e-16
590 1.49257e-16
600 1.49257e-16
610 1.49257e-16
620 1.49257e-16
630 1.49257e-16
640 1.49257e-16
650 1.49257e-16
660 1.49257e-16
670 1.49257e-16
680 1.49257e-16
690 1.49257e-16
700 1.49257e-16
710 1.49257e-16
720 1.49257e-16
730 1.49257e-16
740 1.49257e-16
750 1.49257e-16
760 1.49257e-16
770 1.49257e-16
780 1.49257e-16
790 1.49257e-16
800 1.49257e-16
810 1.49257e-16
820 1.49257e-16
830 1.49257e-16
840 1.49257e-16
850 1.49257e-16
860 1.49257e-16
870 1.49257e-16
880 1.49257e-16
890 1.49257e-16
900 1.49257e-16
910 1.49257e-16
920 1.49257e-16
930 1.49257e-16
940 1.49257e-16
950 1.49257e-16
960 1.49257e-16
970 1.49257e-16
980 1.49257e-16
990 1.49257e-16
