1 22025.5
10 3.11266e+07
20 610276
30 64.9306
40 2.2645
50 2.26428
60 2.26428
70 2.26428
80 2.26428
90 2.26428
100 2.26428
110 2.26428
120 2.26428
130 2.26428
140 2.26428
150 2.26428
160 2.26428
170 2.26428
180 2.26428
190 2.26428
200 2.26428
210 2.26428
220 2.26428
230 2.26428
240 2.26428
250 2.26428
260 2.26428
270 2.26428
280 2.26428
290 2.26428
300 2.26428
310 2.26428
320 2.26428
330 2.26428
340 2.26428
350 2.26428
360 2.26428
370 2.26428
380 2.26428
390 2.26428
400 2.26428
410 2.26428
420 2.26428
430 2.26428
440 2.26428
450 2.26428
460 2.26428
470 2.26428
480 2.26428
490 2.26428
500 2.26428
510 2.26428
520 2.26428
530 2.26428
540 2.26428
550 2.26428
560 2.26428
570 2.26428
580 2.26428
590 2.26428
600 2.26428
610 2.26428
620 2.26428
630 2.26428
640 2.26428
650 2.26428
660 2.26428
670 2.26428
680 2.26428
690 2.26428
700 2.26428
710 2.26428
720 2.26428
730 2.26428
740 2.26428
750 2.26428
760 2.26428
770 2.26428
780 2.26428
790 2.26428
800 2.26428
810 2.26428
820 2.26428
830 2.26428
840 2.26428
850 2.26428
860 2.26428
870 2.26428
880 2.26428
890 2.26428
900 2.26428
910 2.26428
920 2.26428
930 2.26428
940 2.26428
950 2.26428
960 2.26428
970 2.26428
980 2.26428
990 2.26428
